price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,years_since_renovation,total_sqft,price_log
680000.0,3.0,2.25,2270,23900,1.0,0,0,3,1820,450,Shoreline,50,0,26170,13.429849547739444
360000.0,3.0,1.75,1020,7020,1.5,0,0,4,1020,0,Shoreline,72,42,8040,12.793862088206213
595000.0,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,Seattle,20,0,4165,13.296318365198623
300000.0,4.0,2.5,2680,15508,2.0,0,0,3,2680,0,Federal Way,26,0,18188,12.611541086966115
660000.0,3.0,1.75,1980,3300,1.5,0,0,4,1140,840,Seattle,99,32,5280,13.399996629152975
570000.0,3.0,2.5,2400,6975,2.0,0,0,3,2400,0,Newcastle,32,0,9375,13.25339339419516
285000.0,2.0,1.0,780,5000,1.0,0,0,4,780,0,Seattle,82,0,5780,12.560247968016562
435000.0,3.0,2.0,980,5000,1.0,0,0,3,980,0,Seattle,85,29,5980,12.983103608918753
160000.0,3.0,1.0,1210,103237,1.0,0,0,2,1210,0,Vashon,107,65,104447,11.982935344196433
805000.0,5.0,2.5,4600,19831,1.0,0,3,3,2300,2300,Shoreline,69,12,24431,13.598598798635953
450000.0,3.0,2.5,1480,1961,2.0,0,0,3,1480,0,Issaquah,20,0,3441,13.017005083966255
510000.0,4.0,1.5,1320,14250,1.0,0,0,4,1320,0,Kirkland,71,46,15570,13.1421679654829
1120000.0,5.0,2.75,4400,18500,1.0,0,3,5,2250,2150,Kenmore,62,0,22900,13.928840136128022
1280000.0,4.0,3.5,3010,3600,2.0,0,0,3,2370,640,Seattle,26,0,6610,14.062371417145494
539000.0,3.0,2.0,2260,9568,1.0,0,0,3,1780,480,Sammamish,40,0,11828,13.197472705176983
407193.0,4.0,2.0,1880,14653,2.0,0,0,3,1880,0,Carnation,47,0,16533,12.917045009335826
320000.0,3.0,1.75,1370,9900,1.0,0,0,4,1370,0,Milton,42,0,11270,12.676079399771027
739000.0,4.0,3.0,2720,3800,2.0,0,0,5,1800,920,Seattle,106,91,6520,13.513054553109397
452000.0,2.0,1.75,1740,5400,1.0,0,0,4,990,750,Seattle,79,36,7140,13.021439671201302
600000.0,4.0,2.5,2560,5593,2.0,0,0,3,2560,0,Redmond,24,0,8153,13.304686600863562
279000.0,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,Seattle,13,113,8247,12.53897064502647
895000.0,4.0,3.0,3240,5562,2.0,0,0,3,3240,0,Sammamish,12,102,8802,13.704580114574805
585000.0,4.0,2.5,2430,4747,2.0,0,0,3,2430,0,Issaquah,17,0,7177,13.279368835614243
405000.0,2.0,2.0,1405,1073,2.0,0,0,3,1140,265,Seattle,18,0,2478,12.91164481522143
837219.0,5.0,2.75,3030,7679,2.0,0,0,3,3030,0,Sammamish,11,0,10709,13.637842158422965
969990.0,4.0,2.5,4150,8436,2.0,0,0,3,4150,0,Sammamish,11,0,12586,13.785042072086005
490000.0,3.0,3.0,1730,2940,3.0,0,0,3,1730,0,Seattle,40,0,4670,13.102162710901053
611000.0,6.0,2.5,3820,53173,1.0,0,0,4,2040,1780,Issaquah,51,0,56993,13.322853874813605
462000.0,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,Renton,19,0,9502,13.043322334563697
540000.0,4.0,2.5,1780,4169,2.0,0,0,3,1780,0,Issaquah,31,0,5949,13.199326270390594
260000.0,4.0,2.5,1811,4381,2.0,0,0,3,1811,0,Renton,18,0,6192,12.468440756144114
510000.0,4.0,2.25,2450,62290,2.0,0,0,3,2450,0,Woodinville,49,0,64740,13.1421679654829
567500.0,3.0,2.5,2300,7398,2.0,0,0,3,2300,0,Snoqualmie,24,0,9698,13.24899779045068
445000.0,2.0,1.0,1440,3225,1.0,0,0,3,960,480,Seattle,110,0,4665,13.005831808336863
684680.0,4.0,2.25,2370,9360,2.0,0,0,4,2370,0,Redmond,46,0,11730,13.436708315344843
2700000.0,4.0,3.25,4420,7850,2.0,1,4,3,3150,1270,Bellevue,24,0,12270,14.80876270134486
455000.0,3.0,1.0,1300,3550,1.5,0,0,3,1300,0,Seattle,98,14,4850,13.02805489573287
540000.0,5.0,3.0,2870,4369,2.0,0,0,3,2090,780,Bothell,18,0,7239,13.199326270390594
530000.0,3.0,2.75,3400,7200,2.0,0,2,3,2470,930,Renton,16,0,10600,13.180634172318978
410000.0,3.0,1.0,1410,5060,1.0,0,0,4,910,500,Seattle,69,0,6470,12.923914877701906
450000.0,3.0,1.75,1640,13500,1.0,0,0,3,1110,530,Seattle,85,29,15140,13.017005083966255
609900.0,4.0,2.5,3190,7399,2.0,0,0,3,3190,0,Maple Valley,19,0,10589,13.321051927896255
648000.0,4.0,2.5,2380,13435,2.0,0,0,3,2380,0,Issaquah,33,0,15815,13.381647518543097
550000.0,3.0,2.5,2260,4165,2.0,0,0,3,2260,0,Sammamish,20,0,6425,13.217675375388819
347000.0,3.0,1.75,1240,8050,1.0,0,0,4,1240,0,Sammamish,47,25,9290,12.757082940769225
1635000.0,5.0,3.5,4220,26784,1.0,0,0,3,2110,2110,Bellevue,67,19,31004,14.3071539739341
1339000.0,4.0,2.5,4250,19387,2.0,0,2,4,3260,990,Mercer Island,53,0,23637,14.10743437149902
288350.0,3.0,1.5,1860,7963,1.0,0,0,3,1200,660,Tukwila,62,17,9823,12.571933767045175
1150000.0,3.0,2.5,2850,10474,1.0,0,0,4,1730,1120,Bellevue,71,46,13324,13.955273369904273
525000.0,3.0,3.0,2470,36445,2.0,0,0,4,2470,0,Issaquah,45,0,38915,13.171155446333852
250250.0,3.0,2.25,2210,8000,2.0,0,0,4,2210,0,Federal Way,56,0,10210,12.430219693173479
341000.0,4.0,1.75,1920,7665,1.0,0,0,4,1500,420,Renton,50,0,9585,12.739640688812674
700000.0,4.0,3.0,3150,7778,2.0,0,0,3,3150,0,Sammamish,25,0,10928,13.45883704259595
390000.0,4.0,1.75,2700,7875,1.5,0,0,4,2700,0,Renton,57,0,10575,12.873904582205107
539950.0,3.0,2.25,2190,7149,1.0,0,1,4,1240,950,Renton,62,0,9339,13.199233673682526
552000.0,2.0,2.5,1380,951,3.0,0,0,3,1380,0,Seattle,19,0,2331,13.221305136851795
250000.0,5.0,1.5,2520,5753,1.5,0,0,4,1510,1010,Enumclaw,97,0,8273,12.429220196836383
502000.0,3.0,1.75,1300,8800,1.0,0,0,4,1300,0,Bellevue,62,0,10100,13.126357390703754
480000.0,4.0,1.75,2220,6500,2.0,0,3,4,2220,0,Burien,61,0,8720,13.081543466215237
378500.0,2.0,1.0,730,7528,1.0,0,0,3,730,0,Seattle,79,0,8258,12.843973993864076
1350000.0,4.0,3.25,3300,15907,2.0,0,0,5,3300,0,Mercer Island,40,0,19207,14.115615891155079
1900000.0,4.0,3.25,4130,112521,2.0,0,0,3,4130,0,Bellevue,47,0,116651,14.45736497045232
605000.0,3.0,2.5,2670,47480,2.0,0,3,3,2670,0,Woodinville,44,12,50150,13.312985389904174
307550.0,4.0,2.5,1980,5909,2.0,0,0,3,1980,0,Kent,22,0,7889,12.636396206135048
304700.0,2.0,1.0,740,5995,1.0,0,0,4,740,0,Seattle,76,40,6735,12.627086246885055
568000.0,3.0,1.75,2050,3520,1.0,0,0,4,1070,980,Seattle,48,0,5570,13.249878458265119
385000.0,3.0,1.75,1230,7500,1.0,0,0,3,1230,0,Kirkland,38,25,8730,12.861001210669146
345000.0,3.0,2.5,1210,1420,3.0,0,0,3,1210,0,Seattle,17,0,2630,12.75130259456002
435000.0,3.0,2.25,1890,7200,1.0,0,0,4,1230,660,Seattle,52,0,9090,12.983103608918753
579000.0,2.0,2.0,1870,6275,1.0,0,0,3,1870,0,Redmond,22,0,8145,13.269059483669357
236000.0,3.0,1.75,1330,6301,1.0,0,0,3,1330,0,Auburn,27,19,7631,12.371591321286905
305100.0,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,Renton,51,0,37578,12.628398148313286
368000.0,3.0,1.75,1710,10800,1.0,0,0,4,1710,0,Kenmore,67,53,12510,12.81584093453868
255000.0,2.0,1.0,1200,9000,1.0,0,2,5,1200,0,Des Moines,108,0,10200,12.449022745701502
400000.0,2.0,1.0,1140,5100,1.0,0,0,3,1140,0,Seattle,83,26,6240,12.899222326086994
440000.0,3.0,1.75,2240,8153,1.0,0,0,3,1120,1120,Seattle,77,31,10393,12.994532278619134
417000.0,2.0,1.0,920,6600,1.0,0,0,3,920,0,Seattle,106,22,7520,12.940843898859598
435000.0,2.0,1.0,800,5000,1.0,0,0,3,800,0,Seattle,119,11,5800,12.983103608918753
475000.0,4.0,2.75,1980,11443,1.0,0,0,5,1980,0,Lake Forest Park,73,27,13423,13.07107218827772
563500.0,4.0,2.5,2800,12831,2.0,0,0,3,2800,0,Duvall,24,0,15631,13.241924387083285
285000.0,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,Auburn,38,25,36807,12.560247968016562
471000.0,4.0,2.5,2330,9928,2.0,0,0,3,2330,0,North Bend,27,19,12258,13.062615496138552
500000.0,4.0,1.75,2240,9886,1.5,0,0,4,2240,0,Bellevue,60,0,12126,13.122365377402328
640000.0,3.0,2.5,2140,8925,2.0,0,0,3,2140,0,Sammamish,34,0,11065,13.369225017834633
442500.0,4.0,2.5,2170,14024,2.0,0,0,3,2170,0,Duvall,33,0,16194,13.000198003314573
213400.0,3.0,1.5,1150,8686,1.0,0,0,4,1150,0,Renton,62,0,9836,12.270928303874424
831000.0,4.0,2.5,2030,3905,1.5,0,0,4,1630,400,Seattle,99,32,5935,13.630386277206295
325000.0,3.0,2.0,1350,11805,1.0,0,0,3,1350,0,Duvall,39,0,13155,12.691583538230217
425000.0,2.0,1.0,910,4635,1.0,0,0,4,910,0,Seattle,120,0,5545,12.959846800844963
550000.0,4.0,2.5,2700,5100,1.0,0,0,4,1440,1260,Seattle,57,0,7800,13.217675375388819
599950.0,4.0,3.5,3730,15029,2.0,0,2,3,2440,1290,Kent,34,0,18759,13.304603264196713
1225000.0,4.0,2.5,2740,16007,2.0,0,0,3,2740,0,Medina,41,0,18747,14.018452218287162
750000.0,4.0,3.25,2050,5000,2.0,0,0,4,1370,680,Seattle,38,0,7050,13.527829818844937
290000.0,4.0,3.0,2390,4500,2.0,0,0,3,2390,0,Renton,51,0,6890,12.577639650232573
270000.0,4.0,2.75,1990,7252,1.0,0,0,3,1270,720,Auburn,26,0,9242,12.506180941677357
229950.0,4.0,1.75,1300,21000,1.0,0,0,4,1300,0,Federal Way,56,0,22300,12.345621521730086
234999.0,3.0,1.0,1330,8912,1.0,0,0,3,1330,0,SeaTac,77,31,10242,12.367340793126296
265000.0,2.0,1.0,1000,31505,1.0,0,0,3,1000,0,Duvall,65,13,32505,12.487488878546145
367300.0,4.0,2.75,2190,14937,2.0,0,0,3,2190,0,Auburn,32,0,17127,12.813936954374158
550000.0,3.0,1.75,1380,3402,1.5,0,0,3,1380,0,Seattle,125,25,4782,13.217675375388819
743700.0,4.0,2.5,2610,33206,2.0,0,0,3,2610,0,Redmond,37,25,35816,13.519394351318699
352750.0,2.0,1.75,1060,1241,2.0,0,0,3,960,100,Seattle,17,0,2301,12.77351770457993
403950.0,2.0,1.0,710,1136,2.0,0,0,4,710,0,Seattle,82,0,1846,12.909048862458695
980000.0,4.0,2.5,2730,4800,1.5,0,0,5,2230,500,Seattle,116,37,7530,13.795308871054397
585000.0,4.0,1.75,2470,131790,2.0,0,2,3,2470,0,Vashon,88,26,134260,13.279368835614243
554000.0,3.0,1.75,1760,10780,1.0,0,0,3,1760,0,Bellevue,48,21,12540,13.224921770781943
546000.0,3.0,2.5,1530,3464,2.0,0,0,3,1530,0,Bellevue,27,19,4994,13.210376086227196
280000.0,2.0,1.75,1610,158558,1.5,0,0,2,1610,0,Snoqualmie,77,0,160168,12.54254845357358
212500.0,2.0,2.0,1030,21712,1.0,0,0,4,1030,0,Seattle,87,0,22742,12.26670197321789
739000.0,4.0,2.5,2800,246114,2.0,0,0,3,2800,0,Carnation,26,0,248914,13.513054553109397
428000.0,3.0,2.0,1310,2550,1.0,0,0,3,780,530,Seattle,39,0,3860,12.966880811009803
965000.0,4.0,2.25,3160,34560,1.0,0,0,4,3160,0,Woodinville,44,0,37720,13.779884416590017
364900.0,3.0,3.0,2500,8304,2.0,0,0,3,2500,0,Kent,28,0,10804,12.807381362897626
559000.0,3.0,1.5,2070,5386,1.0,0,0,4,1140,930,Seattle,77,0,7456,13.233906541044401
213000.0,4.0,1.75,1980,9000,1.0,0,0,2,1480,500,Federal Way,47,0,10980,12.269052139516223
620000.0,3.0,2.5,2590,7237,2.0,0,0,3,2590,0,Seattle,21,22,9827,13.3374763699232
240000.0,4.0,1.0,1910,16320,1.5,0,0,3,1910,0,Seattle,91,47,18230,12.388398368982115
852500.0,3.0,2.5,2630,10100,1.0,0,0,4,1580,1050,Bellevue,58,0,12730,13.655929661159648
600000.0,3.0,2.5,2630,77972,2.0,0,0,3,2630,0,Duvall,21,22,80602,13.304686600863562
410000.0,3.0,2.5,1960,4400,2.0,0,0,3,1960,0,Snoqualmie,19,0,6360,12.923914877701906
328000.0,3.0,1.75,1440,45302,2.0,0,0,3,1440,0,Duvall,48,21,46742,12.700771936142122
625000.0,3.0,1.75,2210,16200,1.0,0,0,3,1390,820,Bellevue,67,21,18410,13.345508528717259
649950.0,4.0,2.5,2350,63162,2.0,0,0,4,2350,0,Woodinville,31,0,65512,13.384652254414872
235000.0,3.0,1.0,1590,13000,1.5,0,0,3,1590,0,Burien,81,0,14590,12.367345048436391
489000.0,3.0,3.5,1500,1249,2.0,0,0,3,1240,260,Seattle,21,22,2749,13.100119813444692
536000.0,3.0,2.5,1900,6224,2.0,0,0,3,1900,0,Sammamish,20,0,8124,13.19189130572284
400000.0,4.0,3.5,2370,3692,2.5,0,0,3,2370,0,Renton,12,102,6062,12.899222326086994
398000.0,3.0,2.5,1720,1715,2.0,0,0,3,1240,480,Seattle,21,22,3435,12.894209796826232
379000.0,4.0,1.5,2020,7560,1.0,0,0,4,2020,0,Renton,65,24,9580,12.84529412258351
345000.0,2.0,1.5,1340,1210,2.0,0,0,3,1120,220,Seattle,17,0,2550,12.75130259456002
365000.0,3.0,2.5,1800,2700,2.0,0,0,3,1800,0,Seattle,14,0,4500,12.807655372286902
315000.0,3.0,2.5,1480,1590,2.0,0,0,3,1150,330,Seattle,15,0,3070,12.660331092405906
571000.0,4.0,2.0,2750,7807,1.5,0,0,5,2250,500,Seattle,109,0,10557,13.255146239950099
1025000.0,5.0,4.0,3760,28040,2.0,0,0,3,3760,0,Kirkland,42,16,31800,13.840204146163925
695000.0,3.0,2.75,2540,4694,2.0,0,0,3,2540,0,Sammamish,20,0,7234,13.451668563394815
225000.0,3.0,1.75,1760,26055,1.0,0,0,3,920,840,Covington,46,11,27815,12.323860125621126
740000.0,3.0,2.5,3000,25341,2.0,0,0,3,3000,0,Redmond,30,0,28341,13.51440681653079
315000.0,4.0,2.5,1930,9643,2.0,0,0,4,1930,0,Kent,33,0,11573,12.660331092405906
1230000.0,4.0,2.5,3040,7000,2.0,0,0,3,3040,0,Mercer Island,24,0,10040,14.0225255403564
420000.0,2.0,1.0,860,3880,1.0,0,0,4,860,0,Seattle,109,0,4740,12.948012371209098
310000.0,3.0,1.75,1420,7650,1.0,0,0,4,1100,320,Renton,41,0,9070,12.644330802262578
700000.0,3.0,2.0,2080,3880,1.0,0,0,5,1160,920,Seattle,71,0,5960,13.45883704259595
269000.0,3.0,2.5,1560,4200,2.0,0,0,3,1560,0,Maple Valley,22,0,5760,12.502470376049185
369990.0,4.0,2.5,1960,7133,2.0,0,0,3,1960,0,Renton,23,0,9093,12.821233960000242
800000.0,3.0,2.25,1620,4500,2.0,0,0,4,1620,0,Seattle,99,32,6120,13.592368256649284
569000.0,5.0,3.0,3670,10583,1.0,0,0,5,2060,1610,Lake Forest Park,73,27,14253,13.251637470576167
175000.0,6.0,1.5,1930,8400,1.0,0,0,3,1030,900,Burien,54,0,10330,12.07254696717504
440000.0,3.0,1.5,1290,1286,3.0,0,0,3,1290,0,Seattle,25,0,2576,12.994532278619134
435000.0,5.0,2.25,1970,15247,1.0,0,0,3,1450,520,Fall City,39,0,17217,12.983103608918753
345000.0,3.0,1.75,1540,6909,1.0,0,0,4,920,620,Shoreline,70,16,8449,12.75130259456002
558000.0,4.0,2.0,2180,3870,1.0,0,0,3,1020,1160,Seattle,125,20,6050,13.232116033476537
475000.0,2.0,1.75,1490,224334,1.0,0,2,3,1490,0,Auburn,42,16,225824,13.07107218827772
490000.0,3.0,2.0,2220,10275,2.0,0,0,3,1640,580,Issaquah,45,0,12495,13.102162710901053
335000.0,3.0,1.75,2430,9133,1.0,0,0,4,1410,1020,Renton,47,25,11563,12.721888795877375
350000.0,2.0,0.75,1392,43710,1.5,0,0,4,1392,0,Vashon,47,25,45102,12.765691290604371
100000.0,4.0,1.0,1120,2685,1.0,0,0,3,860,260,Renton,86,56,3805,11.51293546492023
417500.0,4.0,1.0,1390,10800,1.5,0,0,4,1390,0,Seattle,84,27,12190,12.94204221847976
253000.0,3.0,1.75,2040,7281,1.0,0,0,3,1020,1020,Tukwila,63,22,9321,12.441148720271016
1240000.0,5.0,3.0,2830,7500,2.0,0,0,3,2460,370,Seattle,102,27,10330,14.030622744032508
490000.0,4.0,2.5,3020,8302,2.0,0,0,4,3020,0,Covington,31,0,11322,13.102162710901053
470000.0,3.0,1.75,2290,14800,1.0,0,0,3,1620,670,Lake Forest Park,60,32,17090,13.060490101343552
483300.0,4.0,2.0,1210,11100,1.0,0,0,4,1210,0,Bellevue,70,16,12310,13.08839492693925
659000.0,3.0,2.5,2510,6320,2.0,0,0,3,2510,0,Sammamish,29,0,8830,13.398480330934175
480000.0,4.0,1.75,2320,4322,1.0,0,0,3,1140,1180,Seattle,115,19,6642,13.081543466215237
165000.0,3.0,1.0,970,6600,1.0,0,0,3,970,0,Burien,60,32,7570,12.013706813470414
659500.0,3.0,1.75,1820,5500,1.0,0,0,4,1620,200,Seattle,68,24,7320,13.399238767438584
219900.0,3.0,1.0,970,7742,1.0,0,0,4,970,0,Federal Way,58,0,8712,12.300932724054114
315000.0,2.0,1.0,1740,3622,1.0,0,0,4,950,790,Seattle,101,0,5362,12.660331092405906
250000.0,3.0,1.75,1590,7560,1.0,0,0,3,1130,460,Kent,41,0,9150,12.429220196836383
268000.0,2.0,1.0,1380,5000,1.0,0,0,3,870,510,Seattle,82,23,6380,12.498745990829315
380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1130,550,Shoreline,66,36,12803,12.847929163278053
499000.0,2.0,1.0,1220,3000,1.0,0,0,3,920,300,Seattle,99,22,4220,13.120363378739663
285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1651,0,Vashon,79,0,19851,12.560247968016562
183000.0,3.0,1.75,1330,9200,1.0,0,0,4,1330,0,Auburn,52,0,10530,12.117246896289503
1070000.0,3.0,3.0,2940,4622,2.0,0,0,4,2230,710,Seattle,37,0,7562,13.883170141017091
429000.0,3.0,3.25,1410,1246,3.0,0,0,3,1410,0,Seattle,20,0,2656,12.969214528909768
403000.0,2.0,1.0,1100,3598,1.0,0,0,4,1100,0,Seattle,99,32,4698,12.90669432231532
375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1530,0,Lake Forest Park,50,0,8730,12.836016413298626
1795000.0,5.0,3.25,5270,17232,2.0,0,1,3,4010,1260,Mercer Island,48,22,22502,14.400516137007425
516200.0,3.0,2.0,2110,5150,1.0,0,0,5,1080,1030,Seattle,106,91,7260,13.154251503498404
385000.0,4.0,1.75,1720,8750,1.0,0,0,3,860,860,Kirkland,54,0,10470,12.861001210669146
515000.0,3.0,2.5,1800,5001,2.0,0,0,3,1800,0,Kirkland,29,0,6801,13.151924121391561
375000.0,4.0,2.5,2210,9427,2.0,0,0,3,2210,0,Burien,26,0,11637,12.834683971615659
650000.0,4.0,2.25,2560,9731,2.0,0,0,4,2560,0,Kirkland,52,0,12291,13.384729180332174
306888.0,2.0,1.5,1010,7719,2.0,0,0,3,1010,0,Renton,44,12,8729,12.63424139767157
870000.0,4.0,2.5,3340,12248,2.0,0,1,3,2470,870,Seattle,27,19,15588,13.676249640055394
310000.0,4.0,1.0,1740,11075,1.5,0,0,3,1740,0,Shoreline,60,32,12815,12.644330802262578
251750.0,3.0,2.0,1320,7200,1.0,0,0,5,1320,0,Kent,50,0,8520,12.436195782767557
366000.0,3.0,1.75,1520,8625,1.0,0,0,3,1520,0,Bothell,49,0,10145,12.810391344620207
429950.0,3.0,1.5,2010,9480,1.0,0,0,3,1570,440,Seattle,74,31,11490,12.97142652768818
710000.0,3.0,3.5,2440,3427,2.0,0,0,3,1990,450,Bellevue,25,0,5867,13.47302165746721
895000.0,5.0,2.5,2550,20875,1.0,0,0,4,1610,940,Bellevue,72,42,23425,13.704580114574805
149500.0,3.0,1.0,1010,9450,1.0,0,0,4,1010,0,Des Moines,66,0,10460,11.915058360753719
310000.0,3.0,2.5,1780,6771,1.0,0,0,3,1230,550,Seattle,35,16,8551,12.644330802262578
555000.0,3.0,2.0,2180,4976,1.5,0,2,4,1680,500,Seattle,95,0,7156,13.22672519452875
750000.0,5.0,3.25,2750,7500,2.0,0,1,3,2150,600,Kirkland,88,28,10250,13.527829818844937
745000.0,4.0,3.25,3490,7024,2.0,0,0,3,3490,0,Sammamish,19,0,10514,13.521140839642674
695000.0,3.0,2.5,2550,45254,2.0,0,0,3,2550,0,Redmond,24,0,47804,13.451668563394815
433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1270,600,Seattle,66,36,9059,12.978495316450783
307000.0,4.0,1.0,1150,8184,1.5,0,0,3,1150,0,Shoreline,78,13,9334,12.634606283893019
655275.0,3.0,1.75,2050,11856,1.0,0,0,3,1460,590,Bellevue,63,22,13906,13.392811799910078
392000.0,4.0,2.75,1940,6555,2.0,0,0,3,1940,0,Maple Valley,35,16,8495,12.879019669789754
1180000.0,5.0,3.75,3630,6000,1.5,0,0,3,2470,1160,Kirkland,21,22,9630,13.981025843899115
359950.0,3.0,1.75,1890,9100,2.0,0,0,4,1890,0,Shoreline,73,0,10990,12.793723190057223
360000.0,4.0,2.0,1630,10375,1.0,0,0,5,1630,0,Woodinville,57,0,12005,12.793862088206213
566000.0,4.0,1.75,2440,5000,1.0,0,0,3,1340,1100,Seattle,71,20,7440,13.246351123968212
700000.0,5.0,2.75,3100,9825,2.0,0,2,4,3100,0,Seattle,75,43,12925,13.45883704259595
415000.0,3.0,2.5,2090,6045,2.0,0,0,3,2090,0,Renton,25,0,8135,12.936036208848487
199500.0,3.0,1.0,920,9812,1.0,0,0,4,920,0,Auburn,63,0,10732,12.20357452783082
749000.0,3.0,1.0,1580,5000,1.5,0,0,3,1580,0,Seattle,99,22,6580,13.52649559761195
680000.0,3.0,1.75,1760,8400,1.0,0,0,4,1460,300,Seattle,65,24,10160,13.429849547739444
400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1440,1090,Bothell,47,0,10093,12.899222326086994
608000.0,4.0,2.75,2490,9714,1.0,0,0,4,1400,1090,Bothell,42,0,12204,13.317931805683793
589900.0,4.0,4.5,3870,35889,2.0,0,0,3,2530,1340,Issaquah,24,0,39759,13.287710005192306
480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1870,862,Federal Way,50,0,12232,13.081543466215237
1059500.0,5.0,3.25,3230,3825,2.0,0,0,3,2480,750,Seattle,11,0,7055,13.87330860053148
915000.0,6.0,3.75,2930,14980,2.0,0,3,3,2930,0,Bellevue,12,102,17910,13.726680437153236
695000.0,4.0,3.5,3510,9364,2.0,0,0,3,3510,0,Snoqualmie,24,0,12874,13.451668563394815
899900.0,4.0,2.5,2580,3909,2.0,0,0,3,2580,0,Kirkland,12,102,6489,13.710040036256004
499950.0,2.0,2.25,1060,1208,2.0,0,0,3,940,120,Seattle,20,0,2268,13.122265372602016
533112.0,4.0,2.75,2790,8853,2.0,0,0,3,2790,0,North Bend,12,102,11643,13.186488688182257
303210.0,4.0,2.5,2009,5000,2.0,0,0,3,2009,0,Auburn,11,0,7009,12.62218421177564
525000.0,5.0,2.75,2880,8364,2.0,0,0,3,2880,0,Renton,19,0,11244,13.171155446333852
399950.0,2.0,1.0,710,1157,2.0,0,0,4,710,0,Seattle,82,0,1867,12.899097318586382
850830.0,3.0,2.5,2070,13241,1.5,0,0,5,1270,800,Seattle,115,0,15311,13.653968797939685
371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,Shoreline,61,0,9706,12.82530683492637
522000.0,3.0,1.75,1730,8400,1.0,0,0,4,1400,330,Redmond,45,0,10130,13.165424782571753
588000.0,4.0,2.0,1680,5000,1.0,0,0,3,980,700,Seattle,75,20,6680,13.28448392755959
276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,North Bend,73,0,11446,12.531415320564594
248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1510,0,SeaTac,66,0,10588,12.421188057397055
280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1860,0,Federal Way,36,0,8467,12.54254845357358
495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,Renton,18,0,7940,13.112315061750808
665000.0,6.0,3.0,4250,4400,2.5,0,0,4,3020,1230,Seattle,123,0,8650,13.407543823396258
290300.0,2.0,1.0,860,3874,1.0,0,0,4,860,0,Renton,94,0,4734,12.578673594719154
527000.0,2.0,1.75,1640,4080,1.0,0,0,3,840,800,Seattle,104,25,5720,13.174957725054906
487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,Seattle,18,0,2388,13.09607894854642
325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1130,660,Snoqualmie,47,0,29217,12.691583538230217
799000.0,3.0,1.5,2210,6300,1.5,0,0,5,2210,0,Seattle,109,0,8510,13.591117476312084
7062500.0,5.0,4.5,10040,37325,2.0,1,2,3,7680,2360,Bellevue,85,24,47365,15.770309796029744
354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,0,Redmond,60,32,11308,12.777055016970678
262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,Seattle,63,22,10066,12.47801017053037
560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,0,Sammamish,21,22,5974,13.23605092688331
220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,Seattle,83,26,7350,12.301387370778713
650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,Seattle,97,55,6780,13.384729180332174
435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,Seattle,21,22,4001,12.983103608918753
800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,570,Seattle,116,36,6690,13.592368256649284
1010000.0,4.0,2.5,3760,29224,2.0,0,0,3,3760,0,Redmond,38,25,32984,13.825461878915961
200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,0,Renton,72,0,5400,12.206077645517674
295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,Seattle,26,0,7207,12.59473402514672
580379.0,4.0,2.75,2240,27820,1.5,0,0,4,2240,0,Sammamish,49,33,30060,13.271438340404648
875000.0,4.0,2.5,3470,32109,2.0,0,0,3,3470,0,Woodinville,30,0,35579,13.681980308196241
515000.0,3.0,2.5,3370,19585,2.0,0,0,3,3200,170,Shoreline,74,31,22955,13.151924121391561
599000.0,4.0,2.5,2790,230868,2.0,0,0,3,2790,0,Woodinville,36,0,233658,13.303018546545275
285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,0,Kent,20,0,5930,12.560247968016562
290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,Maple Valley,57,0,16610,12.577639650232573
355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,200,Renton,79,36,21089,12.779875885354993
