CustomerID,Age,Annual_Income,Spending_Score,Gender,Work_Experience,Family_Size
1699,61,85000,2,Male,19,6
1700,64,141000,55,Female,12,4
1701,27,111000,56,Male,23,5
1702,47,15000,14,Male,36,1
1703,42,146000,6,Male,6,6
1704,56,18000,95,Male,7,1
1705,37,139000,81,Male,22,1
1706,22,96000,89,Female,13,7
1707,18,41000,61,Male,3,6
1708,47,73000,96,Male,20,4
1709,66,46000,12,Female,9,3
1710,20,42000,13,Female,21,4
1711,62,120000,19,Male,29,1
1712,31,119000,44,Female,29,1
1713,47,84000,89,Male,15,4
1714,67,76000,95,Female,10,3
1715,21,48000,59,Male,21,3
1716,35,101000,37,Female,28,7
1717,54,128000,25,Male,24,5
1718,42,120000,16,Female,13,2
1719,65,70000,38,Male,13,1
1720,18,127000,43,Male,1,3
1721,63,27000,87,Male,12,6
1722,32,32000,14,Female,2,7
1723,26,127000,6,Female,29,1
1724,32,53000,89,Male,17,2
1725,66,93000,23,Male,35,6
1726,41,44000,60,Male,20,1
1727,21,112000,12,Male,18,7
1728,29,72000,13,Female,15,7
1729,54,81000,98,Female,27,3
1730,54,85000,6,Female,3,5
1731,60,120000,63,Male,14,4
1732,23,21000,38,Male,0,7
1733,56,54000,50,Female,15,6
1734,63,84000,52,Female,19,4
1735,41,82000,40,Female,32,3
1736,28,63000,8,Female,16,3
1737,30,66000,61,Male,4,6
1738,51,128000,8,Male,4,2
1739,42,121000,97,Male,38,7
1740,24,43000,34,Female,12,6
1741,69,92000,79,Male,35,1
1742,21,23000,60,Female,29,2
1743,25,90000,57,Female,3,4
1744,37,56000,99,Female,22,1
1745,46,142000,46,Female,20,2
1746,68,34000,22,Female,20,4
1747,62,86000,87,Male,5,1
1748,63,79000,40,Male,23,5
1749,27,127000,45,Male,30,7
1750,60,38000,55,Female,18,6
1751,51,142000,51,Male,37,6
1752,43,97000,86,Female,11,6
1753,58,77000,5,Male,13,5
1754,66,74000,95,Female,11,7
1755,20,113000,13,Female,14,2
1756,23,76000,28,Male,18,7
1757,22,44000,84,Female,27,3
1758,22,36000,97,Male,39,1
1759,64,140000,80,Male,4,2
1760,40,56000,62,Male,4,3
1761,66,112000,93,Female,5,6
1762,26,45000,87,Female,22,6
1763,52,126000,24,Female,2,6
1764,37,136000,98,Female,36,3
1765,66,31000,7,Male,32,1
1766,59,52000,38,Female,20,1
1767,52,124000,37,Male,19,3
1768,67,36000,68,Male,0,4
1769,35,70000,98,Female,38,6
1770,34,133000,42,Female,16,2
1771,41,71000,86,Male,28,1
1772,20,49000,5,Female,7,7
1773,49,128000,64,Male,25,3
1774,52,139000,50,Female,27,4
1775,55,143000,87,Female,33,5
1776,30,66000,15,Male,25,3
1777,64,99000,95,Male,12,7
1778,42,79000,73,Male,36,4
1779,26,143000,53,Female,12,5
1780,21,35000,25,Female,37,4
1781,31,30000,89,Female,24,1
1782,54,137000,85,Male,22,3
1783,51,75000,9,Male,21,7
1784,28,68000,38,Female,20,5
1785,58,40000,22,Male,29,4
1786,20,94000,87,Female,10,5
1787,45,79000,49,Male,3,2
1788,46,114000,68,Female,32,7
1789,26,88000,93,Female,11,3
1790,20,31000,15,Female,8,1
1791,42,135000,65,Male,31,5
1792,51,37000,54,Male,10,6
1793,29,149000,30,Female,36,4
1794,59,85000,93,Female,23,6
1795,26,122000,20,Female,6,5
1796,32,93000,33,Female,7,7
1797,57,60000,86,Female,32,6
1798,42,92000,77,Female,24,4
1799,22,30000,7,Male,0,5
1800,28,85000,8,Male,2,1
1801,51,110000,28,Male,39,1
1802,41,16000,45,Male,27,3
1803,32,24000,73,Female,32,1
1804,55,139000,89,Female,0,5
1805,25,95000,80,Female,37,7
1806,22,84000,74,Male,26,5
1807,65,46000,11,Male,37,1
1808,43,119000,31,Female,34,2
1809,35,98000,12,Male,9,5
1810,23,143000,95,Male,11,3
1811,54,72000,78,Female,9,2
1812,65,148000,51,Female,33,1
1813,30,59000,44,Female,23,7
1814,45,111000,96,Male,27,4
1815,22,37000,50,Female,21,5
1816,30,37000,17,Female,15,4
1817,34,149000,35,Female,12,6
1818,67,93000,1,Male,35,3
1819,57,58000,29,Male,35,2
1820,62,41000,51,Female,22,4
1821,49,40000,64,Female,13,3
1822,46,111000,4,Male,31,4
1823,68,50000,87,Male,2,4
1824,20,123000,28,Female,26,3
1825,57,69000,16,Male,18,5
1826,51,83000,63,Female,21,4
1827,57,75000,76,Female,0,3
1828,44,144000,53,Male,4,4
1829,30,69000,85,Female,32,7
1830,62,136000,17,Female,18,5
1831,50,111000,40,Male,35,7
1832,23,94000,13,Female,5,7
1833,41,101000,52,Male,14,3
1834,36,52000,58,Female,35,7
1835,33,133000,96,Female,32,4
1836,57,92000,37,Male,23,1
1837,45,49000,79,Male,26,5
1838,50,93000,76,Male,10,4
1839,65,81000,61,Male,22,2
1840,58,101000,79,Male,32,3
1841,30,48000,34,Male,28,4
1842,60,111000,70,Female,30,5
1843,62,85000,17,Male,0,7
1844,42,17000,20,Female,33,5
1845,59,72000,73,Male,17,2
1846,53,46000,59,Female,17,7
1847,44,45000,69,Female,5,2
1848,55,96000,87,Male,39,6
1849,24,57000,33,Female,0,6
1850,22,149000,78,Female,29,4
1851,60,119000,17,Female,3,1
1852,62,15000,57,Male,31,7
1853,68,75000,83,Male,9,5
1854,48,28000,97,Female,4,1
1855,40,20000,1,Male,8,7
1856,59,117000,13,Male,4,7
1857,27,24000,27,Female,10,7
1858,49,85000,70,Female,34,7
1859,60,104000,59,Male,26,1
1860,47,140000,6,Male,3,4
1861,56,111000,97,Male,9,3
1862,48,88000,94,Female,38,3
1863,35,129000,99,Male,32,3
1864,53,65000,23,Male,37,2
1865,19,70000,10,Male,7,7
1866,31,55000,51,Female,23,7
1867,30,46000,19,Female,38,5
1868,46,29000,51,Female,32,2
1869,29,76000,92,Male,18,5
1870,56,42000,87,Male,1,6
1871,19,78000,68,Female,10,5
1872,49,144000,84,Male,34,5
1873,30,141000,83,Male,16,4
1874,63,50000,42,Male,2,3
1875,44,128000,91,Female,21,7
1876,66,27000,57,Male,34,2
1877,58,29000,98,Male,20,6
1878,34,103000,68,Female,24,2
1879,57,36000,38,Male,38,7
1880,48,88000,62,Female,1,4
1881,51,39000,7,Male,0,5
1882,41,115000,71,Female,6,6
1883,62,131000,50,Female,19,3
1884,52,55000,52,Male,5,7
1885,65,102000,26,Male,35,1
1886,23,124000,26,Female,20,1
1887,36,134000,19,Male,34,4
1888,47,111000,9,Female,35,3
1889,24,71000,61,Male,7,1
1890,27,144000,20,Male,3,1
1891,58,110000,50,Male,15,7
1892,49,135000,80,Male,2,6
1893,51,76000,81,Female,6,6
1894,45,82000,22,Female,1,7
1895,32,95000,13,Male,0,2
1896,47,31000,12,Male,0,7
1897,54,131000,10,Male,37,3
1898,46,64000,65,Male,6,1
1899,39,126000,96,Male,23,6
1900,21,108000,30,Female,4,7
1901,37,99000,8,Female,20,6
1902,49,88000,21,Male,27,6
1903,53,123000,22,Female,17,2
1904,67,32000,18,Female,23,3
1905,21,56000,66,Male,31,5
1906,44,115000,48,Female,32,6
1907,34,59000,44,Female,9,3
1908,29,96000,9,Female,8,4
1909,39,31000,67,Female,32,2
1910,34,87000,54,Male,32,5
1911,27,28000,26,Female,6,6
1912,18,146000,85,Female,3,7
1913,39,96000,94,Female,27,6
1914,43,134000,92,Male,22,2
1915,35,134000,26,Female,31,2
1916,67,61000,34,Female,15,1
1917,31,121000,8,Female,9,6
1918,64,122000,10,Male,13,3
1919,46,23000,48,Male,38,2
1920,29,93000,55,Male,35,2
1921,53,29000,54,Male,33,4
1922,52,33000,78,Male,23,4
1923,69,104000,40,Female,17,4
1924,29,40000,15,Male,15,2
1925,24,106000,81,Female,36,5
1926,46,96000,18,Male,24,3
1927,28,145000,96,Male,7,2
1928,50,56000,23,Male,23,7
1929,23,33000,62,Female,19,7
1930,64,31000,46,Female,29,1
1931,32,90000,87,Female,19,7
1932,49,77000,99,Male,17,6
1933,68,145000,39,Male,3,5
1934,28,121000,15,Male,35,5
1935,40,63000,53,Male,5,3
1936,43,69000,88,Male,2,5
1937,51,113000,64,Male,17,3
1938,63,66000,63,Female,39,7
1939,51,114000,92,Female,17,5
1940,46,131000,80,Male,22,6
1941,21,132000,16,Female,34,3
1942,34,21000,70,Female,5,4
1943,52,60000,66,Female,25,4
1944,30,60000,13,Male,20,5
1945,58,114000,47,Male,23,5
1946,56,68000,9,Male,14,7
1947,32,76000,63,Male,26,3
1948,46,143000,34,Female,31,7
1949,46,63000,81,Male,11,3
1950,28,39000,91,Male,4,6
1951,69,24000,29,Male,6,2
1952,49,132000,37,Female,21,4
1953,19,106000,43,Female,26,2
1954,64,148000,86,Female,14,2
1955,31,94000,64,Female,38,1
1956,37,85000,24,Female,34,3
1957,39,92000,71,Male,25,1
1958,28,57000,34,Female,22,1
1959,44,104000,48,Female,12,2
1960,20,92000,12,Male,25,1
1961,34,40000,23,Male,2,6
1962,61,135000,79,Male,28,3
1963,45,59000,97,Female,1,2
1964,46,77000,13,Male,27,3
1965,38,82000,87,Female,22,6
1966,64,16000,96,Male,35,5
1967,33,122000,45,Female,5,1
1968,54,44000,99,Female,10,2
1969,37,63000,65,Female,37,4
1970,23,58000,47,Female,33,3
1971,36,27000,58,Male,16,7
1972,22,92000,5,Male,2,6
1973,20,140000,77,Female,33,1
1974,18,112000,5,Male,21,3
1975,55,40000,60,Female,28,6
1976,32,62000,96,Male,28,3
1977,51,80000,21,Male,4,5
1978,52,101000,24,Female,9,7
1979,66,93000,18,Female,9,6
1980,42,37000,21,Male,8,3
1981,41,95000,54,Female,20,7
1982,29,62000,10,Male,12,5
1983,35,138000,24,Male,9,5
1984,32,144000,85,Male,37,5
1985,61,98000,89,Female,10,1
1986,33,34000,60,Female,3,6
1987,44,60000,57,Male,30,3
1988,25,145000,23,Female,33,3
1989,63,26000,22,Female,34,7
1990,42,54000,68,Male,38,7
1991,34,80000,34,Female,38,6
1992,46,114000,70,Female,32,5
1993,25,92000,28,Male,7,3
1994,32,30000,95,Female,31,3
1995,44,97000,99,Male,32,5
1996,63,58000,39,Female,7,4
1997,67,148000,42,Female,13,4
1998,69,114000,23,Male,33,5
1999,24,36000,70,Male,7,7
2000,20,32000,80,Female,6,1
2001,46,26000,2,Male,12,7
2002,61,137000,24,Male,20,7
2003,41,131000,17,Female,31,3
2004,20,65000,65,Male,10,7
2005,37,85000,70,Female,13,3
2006,63,62000,69,Female,10,4
2007,32,33000,60,Male,1,7
2008,42,20000,50,Female,33,5
2009,47,98000,93,Male,16,6
2010,31,67000,12,Female,13,6
2011,24,121000,47,Male,24,7
2012,34,115000,67,Male,26,1
2013,61,62000,65,Female,7,7
2014,37,149000,27,Male,16,5
2015,53,83000,48,Male,4,4
2016,26,25000,88,Male,11,4
2017,55,145000,62,Female,37,7
2018,65,136000,44,Female,17,3
2019,39,83000,19,Male,25,2
2020,19,37000,59,Male,30,1
2021,41,51000,8,Female,36,1
2022,25,23000,55,Female,5,2
2023,28,29000,47,Female,14,6
2024,30,145000,2,Male,25,6
2025,34,107000,94,Female,11,6
2026,25,31000,94,Male,13,4
2027,38,86000,39,Female,0,5
2028,35,135000,45,Male,16,1
2029,47,25000,32,Female,32,2
2030,35,86000,65,Male,28,3
2031,63,120000,38,Female,30,7
2032,64,139000,77,Female,7,3
2033,48,49000,11,Male,29,7
2034,55,133000,10,Female,12,4
2035,49,28000,59,Female,15,1
2036,28,28000,90,Female,1,5
2037,62,24000,55,Female,17,1
2038,42,52000,20,Male,34,7
2039,50,122000,81,Male,18,6
2040,55,133000,17,Female,12,3
2041,58,48000,68,Male,3,1
2042,25,24000,5,Male,18,3
2043,28,136000,60,Male,24,2
2044,39,129000,23,Male,37,2
2045,68,15000,46,Male,30,3
2046,41,26000,52,Female,35,5
2047,58,117000,10,Male,3,5
2048,34,18000,46,Female,38,1
2049,29,112000,28,Male,6,3
2050,63,120000,97,Female,15,4
2051,49,99000,43,Female,4,5
2052,32,135000,26,Female,22,7
2053,33,146000,55,Male,35,5
2054,39,96000,48,Male,31,6
2055,45,33000,29,Female,23,2
2056,37,144000,27,Female,24,5
2057,50,26000,18,Male,27,7
2058,27,95000,60,Male,18,5
2059,57,88000,74,Female,6,7
2060,49,112000,69,Male,16,6
2061,67,20000,74,Male,1,7
2062,50,139000,21,Male,15,5
2063,19,65000,24,Male,38,6
2064,50,25000,3,Male,17,3
2065,50,141000,95,Male,38,3
2066,58,87000,62,Female,0,2
2067,30,16000,2,Female,2,1
2068,47,22000,66,Female,20,6
2069,50,138000,42,Female,29,5
2070,30,67000,34,Female,10,1
2071,69,24000,42,Female,21,3
2072,43,126000,20,Male,24,5
2073,39,22000,97,Male,2,1
2074,56,50000,68,Female,29,6
2075,19,120000,45,Female,23,6
2076,55,28000,75,Female,35,1
2077,56,100000,42,Male,22,7
2078,43,64000,47,Male,7,6
2079,63,34000,5,Male,3,4
2080,67,101000,89,Male,38,3
2081,32,149000,49,Female,30,2
2082,51,143000,37,Female,28,2
2083,59,52000,34,Female,35,4
2084,61,58000,73,Female,12,1
2085,66,100000,70,Male,8,6
2086,57,58000,18,Male,20,4
2087,28,88000,78,Female,2,4
2088,20,133000,19,Male,24,6
2089,23,136000,78,Male,24,3
2090,26,148000,40,Male,11,6
2091,23,65000,17,Male,28,6
2092,26,52000,60,Female,10,7
2093,56,65000,99,Male,10,5
2094,48,24000,93,Female,25,1
2095,49,134000,42,Male,13,2
2096,58,84000,81,Male,15,2
2097,67,99000,72,Female,9,4
2098,29,71000,65,Female,30,7
2099,25,140000,53,Male,30,4
2100,25,53000,7,Male,35,4
2101,67,47000,5,Female,9,1
2102,45,32000,24,Male,25,4
2103,37,71000,28,Male,19,4
2104,64,110000,62,Female,8,5
2105,24,62000,17,Male,14,1
2106,28,56000,20,Male,8,3
2107,37,41000,3,Male,6,7
2108,33,88000,37,Male,25,3
2109,21,124000,90,Male,23,6
2110,23,46000,15,Female,11,5
2111,39,40000,51,Male,19,2
2112,43,39000,48,Female,13,6
2113,20,89000,8,Female,21,3
2114,58,37000,13,Male,15,1
2115,59,71000,48,Female,28,2
2116,31,140000,3,Male,31,4
2117,28,101000,65,Female,18,1
2118,35,45000,73,Female,34,2
2119,29,78000,31,Female,31,3
2120,40,47000,26,Male,19,6
2121,29,16000,81,Female,39,4
2122,30,32000,56,Female,19,4
2123,42,98000,34,Female,7,7
2124,62,49000,9,Male,34,1
2125,68,128000,62,Male,12,6
2126,36,124000,13,Female,5,4
2127,63,102000,69,Female,15,2
2128,53,86000,41,Female,4,7
2129,62,139000,77,Female,33,7
2130,25,44000,1,Male,5,5
2131,46,67000,89,Male,32,3
2132,49,101000,47,Male,14,1
2133,68,27000,4,Female,14,6
2134,61,54000,63,Male,13,5
2135,35,103000,52,Female,38,5
2136,23,82000,10,Female,4,1
2137,35,56000,28,Female,25,2
2138,36,108000,6,Male,16,6
2139,39,33000,27,Female,15,3
2140,54,37000,12,Male,34,1
2141,49,68000,62,Female,37,6
2142,58,79000,52,Male,22,5
2143,20,38000,48,Female,12,5
2144,45,48000,67,Male,32,1
2145,27,67000,46,Female,28,6
2146,68,32000,97,Male,33,5
2147,52,71000,74,Female,33,1
2148,46,126000,95,Female,26,7
2149,32,19000,15,Female,14,1
2150,50,27000,71,Male,8,3
2151,24,97000,36,Female,25,1
2152,29,43000,14,Female,2,7
2153,66,17000,78,Female,35,6
2154,47,104000,3,Male,4,6
2155,38,118000,67,Female,19,5
2156,48,137000,86,Female,19,4
2157,41,90000,19,Male,4,3
2158,37,144000,99,Female,9,6
2159,54,122000,76,Male,15,5
2160,21,96000,54,Female,24,5
2161,45,91000,69,Male,24,3
2162,61,16000,10,Male,29,3
2163,37,141000,33,Male,13,5
2164,41,149000,13,Female,21,7
2165,67,40000,99,Female,27,4
2166,66,102000,51,Male,29,7
2167,68,30000,32,Female,18,2
2168,49,87000,75,Female,37,7
2169,58,46000,24,Male,19,5
2170,53,29000,35,Male,34,3
2171,51,19000,83,Male,21,1
2172,53,88000,70,Male,14,1
2173,19,66000,40,Female,10,3
2174,32,91000,54,Female,33,7
2175,51,124000,44,Female,23,3
2176,53,120000,62,Female,5,2
2177,23,141000,99,Female,16,6
2178,56,21000,68,Female,27,3
2179,59,54000,33,Male,30,1
2180,68,113000,77,Female,35,4
2181,68,99000,56,Female,8,3
2182,29,79000,36,Female,9,2
2183,20,146000,54,Male,20,4
2184,62,25000,19,Male,33,2
2185,35,122000,43,Female,30,4
2186,57,40000,12,Male,28,3
2187,38,99000,11,Male,10,1
2188,32,137000,70,Female,32,4
2189,50,82000,12,Female,0,5
2190,52,118000,91,Female,20,6
2191,43,94000,41,Male,22,2
2192,25,67000,25,Male,8,4
2193,53,120000,3,Female,0,2
2194,65,58000,3,Male,20,1
2195,47,104000,84,Male,21,2
2196,40,115000,28,Male,3,2
2197,59,111000,23,Female,0,5
2198,61,23000,48,Female,9,2
2199,31,26000,67,Female,14,4
2200,31,83000,42,Female,35,2
2201,19,42000,88,Female,28,3
2202,54,70000,40,Male,4,2
2203,22,113000,6,Male,28,3
2204,55,124000,20,Male,26,6
2205,62,91000,11,Male,24,2
2206,58,117000,96,Male,15,7
2207,64,120000,27,Male,15,6
2208,31,123000,21,Female,35,7
2209,56,126000,13,Female,24,2
2210,42,72000,86,Male,0,4
2211,37,92000,35,Female,4,7
2212,19,89000,47,Male,19,3
2213,56,56000,86,Male,4,6
2214,23,82000,28,Female,35,6
2215,34,47000,21,Female,28,3
2216,42,85000,18,Male,33,5
2217,45,70000,31,Female,17,2
2218,19,119000,60,Male,1,2
2219,52,115000,37,Male,15,4
2220,54,65000,21,Male,28,5
2221,22,88000,14,Male,32,5
2222,18,135000,89,Male,15,7
2223,57,19000,91,Female,34,4
2224,29,97000,60,Male,16,6
2225,53,65000,23,Female,3,3
2226,62,24000,95,Male,3,6
2227,40,18000,29,Female,24,1
2228,64,109000,47,Male,32,4
2229,48,94000,30,Female,13,3
2230,28,50000,90,Male,23,6
2231,27,39000,84,Male,10,6
2232,20,112000,38,Female,24,5
2233,31,115000,83,Female,27,4
2234,33,23000,27,Female,6,1
2235,27,75000,89,Female,35,2
2236,46,67000,87,Female,9,4
2237,27,77000,93,Female,35,1
2238,29,135000,15,Male,30,1
2239,47,119000,59,Male,18,4
2240,58,18000,3,Male,17,3
2241,18,107000,10,Female,5,4
2242,22,42000,79,Female,27,6
2243,37,94000,80,Female,6,7
2244,25,90000,17,Male,37,5
2245,60,130000,83,Female,11,6
2246,29,83000,11,Male,33,1
2247,18,112000,48,Female,24,1
2248,37,15000,5,Female,16,2
2249,45,110000,69,Female,32,1
2250,60,31000,64,Male,22,7
2251,54,126000,14,Female,8,2
2252,64,105000,50,Male,5,1
2253,54,102000,26,Female,1,1
2254,29,104000,72,Female,37,4
2255,54,63000,69,Female,8,4
2256,66,52000,7,Female,2,5
2257,66,146000,16,Male,15,6
2258,61,73000,55,Female,24,3
2259,45,82000,78,Male,23,5
2260,64,144000,56,Female,28,1
2261,32,63000,4,Female,39,5
2262,23,140000,48,Female,25,4
2263,61,125000,17,Male,37,6
2264,37,62000,36,Female,34,1
2265,67,65000,70,Male,22,1
2266,31,57000,80,Male,3,5
2267,19,112000,93,Female,13,6
2268,26,138000,38,Male,38,7
2269,54,94000,62,Female,6,2
2270,37,125000,48,Male,7,7
2271,43,41000,10,Male,18,3
2272,46,127000,36,Male,1,6
2273,18,100000,29,Male,0,5
2274,52,128000,78,Female,37,7
2275,23,138000,4,Male,12,5
2276,54,63000,44,Female,23,3
2277,22,90000,56,Male,31,1
2278,50,69000,42,Female,29,1
2279,66,70000,13,Female,5,2
2280,68,109000,46,Male,37,5
2281,31,58000,82,Male,32,3
2282,29,101000,33,Female,22,5
2283,59,98000,21,Male,9,4
2284,37,30000,80,Male,14,5
2285,67,51000,79,Male,22,5
2286,41,91000,57,Male,35,4
2287,60,59000,69,Male,0,4
2288,51,76000,70,Male,7,7
2289,42,114000,67,Male,2,3
2290,67,66000,48,Male,13,7
2291,46,33000,76,Male,16,1
2292,56,123000,33,Female,33,2
2293,48,58000,36,Male,5,7
2294,64,21000,33,Male,4,4
2295,60,131000,31,Male,39,1
2296,67,82000,21,Male,28,3
2297,40,48000,27,Male,34,6
2298,61,83000,91,Female,17,5
2299,55,69000,72,Female,39,3
2300,37,24000,62,Male,29,3
2301,40,56000,96,Female,14,4
2302,62,55000,26,Male,14,2
2303,69,136000,66,Male,15,7
2304,33,24000,12,Female,32,4
2305,67,116000,22,Female,9,5
2306,59,142000,17,Female,18,4
2307,25,106000,7,Female,36,5
2308,67,127000,68,Female,2,4
2309,38,92000,37,Male,35,6
2310,18,99000,38,Male,3,2
2311,25,44000,96,Male,10,6
2312,46,63000,11,Female,32,1
2313,49,23000,1,Male,27,2
2314,55,83000,25,Female,31,7
2315,22,72000,42,Male,15,4
2316,64,76000,52,Female,8,3
2317,39,66000,24,Female,10,1
2318,64,54000,53,Male,5,3
2319,51,77000,56,Male,26,6
2320,18,64000,63,Male,11,7
2321,43,92000,81,Male,21,2
2322,60,111000,8,Female,39,7
2323,27,57000,59,Male,36,1
2324,47,50000,45,Female,20,6
2325,67,136000,27,Male,32,4
2326,35,122000,52,Male,16,3
2327,34,24000,18,Male,28,4
2328,43,109000,91,Male,39,5
2329,25,20000,86,Male,9,7
2330,64,71000,16,Female,17,1
2331,57,143000,66,Male,12,3
2332,66,85000,5,Female,26,2
2333,29,35000,82,Male,9,2
2334,44,106000,3,Female,31,2
2335,25,141000,91,Male,2,6
2336,42,94000,81,Male,21,2
2337,63,70000,80,Male,26,3
2338,21,130000,70,Female,2,7
2339,50,39000,7,Female,32,7
2340,18,19000,50,Male,1,7
2341,36,134000,14,Male,10,6
2342,48,35000,38,Male,9,5
2343,33,32000,79,Female,38,2
2344,31,71000,47,Male,32,7
2345,65,107000,33,Female,6,2
2346,22,33000,43,Male,14,6
2347,58,142000,91,Female,25,2
2348,43,111000,29,Female,10,5
2349,45,145000,57,Female,37,6
2350,19,35000,5,Male,26,6
2351,67,54000,93,Female,38,1
2352,23,81000,96,Male,6,6
2353,26,141000,60,Female,0,2
2354,50,69000,70,Male,9,6
2355,58,123000,2,Female,20,2
2356,42,112000,70,Female,14,2
2357,65,126000,43,Male,29,7
2358,30,129000,4,Male,29,6
2359,26,131000,56,Female,7,1
2360,30,101000,93,Female,23,2
2361,48,95000,59,Male,18,7
2362,58,80000,89,Female,2,1
2363,28,33000,9,Female,14,1
2364,21,149000,3,Male,35,6
2365,51,132000,90,Male,5,4
2366,55,56000,48,Male,17,7
2367,63,56000,43,Female,37,4
2368,21,73000,91,Female,18,2
2369,55,34000,96,Female,29,3
2370,36,87000,1,Male,12,4
2371,23,31000,57,Female,38,7
2372,51,41000,53,Male,11,6
2373,35,16000,16,Male,33,7
2374,30,77000,51,Female,11,6
2375,58,76000,75,Male,23,4
2376,40,114000,90,Female,3,3
2377,36,33000,55,Male,35,5
2378,62,31000,1,Male,13,2
2379,28,83000,90,Male,16,7
2380,18,131000,28,Female,2,5
2381,41,95000,53,Male,37,5
2382,24,53000,58,Female,22,1
2383,42,50000,73,Male,12,1
2384,38,146000,60,Male,8,2
2385,32,43000,59,Male,20,3
2386,18,65000,22,Female,7,1
2387,29,28000,8,Female,16,7
2388,24,83000,49,Female,15,7
2389,32,71000,42,Female,15,4
2390,38,26000,27,Female,27,7
2391,36,31000,39,Male,15,2
2392,46,44000,83,Male,13,6
2393,42,102000,25,Female,37,5
2394,50,113000,38,Female,19,7
2395,66,37000,85,Female,33,2
2396,49,143000,24,Female,28,6
2397,66,93000,24,Male,2,6
2398,52,46000,60,Female,9,1
2399,61,23000,83,Female,19,6
2400,55,29000,50,Female,1,3
2401,43,41000,66,Female,26,6
2402,28,123000,14,Male,31,6
2403,52,90000,53,Male,9,5
2404,25,79000,32,Female,39,3
2405,63,123000,96,Male,16,2
2406,31,143000,92,Male,32,3
2407,27,24000,48,Female,5,3
2408,19,61000,39,Female,38,2
2409,63,137000,40,Male,17,5
2410,26,73000,42,Male,8,7
2411,20,110000,77,Male,7,6
2412,38,117000,76,Male,24,3
2413,43,138000,8,Male,30,3
2414,25,100000,79,Female,3,7
2415,65,126000,26,Male,19,2
2416,19,41000,12,Male,27,4
2417,23,32000,43,Male,39,7
2418,45,96000,51,Male,0,3
2419,46,86000,91,Male,39,1
2420,43,68000,82,Male,22,6
2421,42,85000,63,Male,12,6
2422,29,52000,49,Male,15,7
2423,22,49000,27,Female,25,5
2424,51,96000,9,Female,30,7
2425,65,147000,39,Male,0,3
2426,54,18000,65,Female,16,2
2427,32,37000,71,Female,15,1
2428,61,62000,90,Female,36,7
2429,53,139000,71,Female,9,2
2430,32,69000,7,Female,37,7
2431,60,82000,72,Female,30,3
2432,65,102000,80,Male,9,1
2433,40,15000,67,Male,33,5
2434,23,149000,10,Female,5,5
2435,63,109000,71,Male,27,7
2436,67,120000,85,Female,27,5
2437,61,147000,53,Male,12,4
2438,60,122000,95,Male,11,2
2439,62,56000,87,Male,39,3
2440,38,116000,57,Female,1,1
2441,40,138000,91,Male,7,7
2442,60,117000,86,Male,8,7
2443,33,88000,27,Female,7,6
2444,64,122000,54,Female,2,6
2445,32,136000,4,Male,8,2
2446,42,31000,88,Female,12,3
2447,53,85000,23,Male,8,4
2448,28,76000,48,Male,30,3
2449,68,55000,83,Female,24,2
2450,32,133000,42,Female,7,3
2451,21,59000,3,Male,30,6
2452,38,72000,91,Female,30,6
2453,30,140000,3,Male,16,1
2454,39,58000,28,Female,18,4
2455,36,29000,63,Female,2,6
2456,51,92000,81,Female,29,1
2457,31,84000,31,Female,9,4
2458,21,115000,10,Female,28,6
2459,65,17000,49,Male,39,4
2460,69,100000,86,Male,17,3
2461,63,88000,94,Male,11,1
2462,44,65000,21,Female,22,4
2463,46,81000,53,Male,10,7
2464,64,90000,87,Male,8,4
2465,45,107000,76,Female,23,3
2466,52,21000,89,Female,24,6
2467,25,27000,54,Female,24,6
2468,33,134000,57,Male,8,7
2469,59,80000,20,Male,11,2
2470,53,18000,49,Female,10,2
2471,47,102000,7,Male,37,6
2472,35,31000,29,Male,27,7
2473,19,66000,48,Female,7,5
2474,66,148000,93,Male,9,5
2475,30,83000,13,Female,24,7
2476,21,35000,3,Male,35,4
2477,43,38000,2,Female,8,6
2478,42,18000,16,Male,7,2
2479,47,17000,94,Male,2,4
2480,28,82000,6,Female,17,1
2481,24,115000,45,Female,34,7
2482,48,68000,71,Female,16,7
2483,61,49000,5,Female,35,2
2484,27,70000,56,Male,27,2
2485,56,122000,71,Female,14,2
2486,30,54000,98,Female,18,7
2487,48,82000,32,Female,21,5
2488,24,60000,49,Female,5,3
2489,66,92000,13,Female,6,3
2490,59,20000,30,Male,8,7
2491,59,31000,25,Female,19,5
2492,53,113000,85,Female,36,6
2493,37,95000,60,Female,10,6
2494,21,16000,59,Male,1,7
2495,24,91000,85,Male,21,7
2496,18,80000,28,Male,35,5
2497,61,66000,58,Female,4,5
2498,62,106000,20,Female,6,6
2499,59,36000,34,Male,5,3
2500,64,125000,5,Male,21,4
2501,30,121000,82,Female,9,5
2502,39,81000,60,Female,39,4
2503,38,83000,43,Female,19,4
2504,39,98000,57,Male,27,1
2505,45,117000,57,Female,22,3
2506,26,53000,75,Female,34,7
2507,43,27000,54,Male,0,4
2508,26,55000,81,Male,28,7
2509,32,71000,45,Male,8,7
2510,27,26000,86,Female,8,3
2511,41,27000,37,Male,21,3
2512,59,134000,84,Male,1,1
2513,25,111000,48,Female,15,7
2514,41,71000,54,Female,39,6
2515,33,54000,48,Male,5,3
2516,66,132000,6,Female,12,4
2517,43,94000,34,Male,32,6
2518,44,142000,63,Female,18,6
2519,54,49000,78,Female,14,2
